0,1,2
0.7764992713928223,0.7921636700630188,0.7881783843040466
0.7756596803665161,0.7109322547912598,0.7441996932029724
0.7331665754318237,0.6961738467216492,0.7301942706108093
0.7193669080734253,0.687667965888977,0.6959497332572937
0.7231425046920776,0.7321663498878479,0.7647966742515564
0.829280436038971,0.8249414563179016,0.8074042201042175
0.8013168573379517,0.764841616153717,0.7748474478721619
0.7933269739151001,0.7502900958061218,0.7711884379386902
0.7396451830863953,0.6298105120658875,0.7018622756004333
0.7465139031410217,0.6422653794288635,0.7052807211875916
0.752142071723938,0.6632465124130249,0.7116670012474059
0.8072353005409241,0.7823465466499329,0.7880746722221375
0.9399887323379515,1.0337120294570925,1.0501314401626587
0.8234273195266724,0.8317402005195618,0.8212687373161316
0.750925600528717,0.6531410813331604,0.7104315161705017
0.701982855796814,0.771353006362915,0.7857088446617126
0.7624941468238831,0.6638454794883728,0.7045232653617859
0.8498235940933228,0.8937271237373352,0.8568815588951111
0.7301502227783203,0.6337659358978271,0.6866907477378845
0.7468586564064026,0.7250606417655945,0.786139190196991
0.7365285754203796,0.6368808150291443,0.6907519698143005
0.7441784143447876,0.6576962471008301,0.6765965819358826
0.73473060131073,0.8068320751190186,0.8670310378074646
0.7227534055709839,0.6222065091133118,0.7011589407920837
0.7639322280883789,0.7020916938781738,0.7381646037101746
0.7576784491539001,0.669526219367981,0.7234761118888855
0.7119168639183044,0.6743258237838745,0.660521924495697
0.7914330363273621,0.7445416450500488,0.766819179058075
0.7807338237762451,0.7212200164794922,0.75824373960495
0.7315356135368347,0.6419605016708374,0.676313579082489
0.7541013360023499,0.6611884236335754,0.7192360758781433
0.7801234722137451,0.8238129019737244,0.7798470854759216
0.7267905473709106,0.6314510107040405,0.6881718039512634
0.8989945650100708,0.9728950262069702,0.9561535716056824
0.7926712632179259,0.8665522933006287,0.8363541960716248
0.7112569212913513,0.6962169408798218,0.6963889002799988
0.743256688117981,0.6476002931594849,0.6958453059196472
0.7579873204231262,0.7066400647163391,0.7185603976249695
0.7146105766296387,0.6604059338569641,0.6652359366416931
0.7185426950454712,0.6438851952552795,0.6755833029747009
0.7170970439910889,0.6740226149559021,0.6680545210838318
0.7163420915603638,0.6435607671737671,0.6779727339744568
0.7245119214057922,0.6382122039794922,0.6790995001792908
0.8228388428688049,0.8385243415832521,0.8283430933952332
0.7415281534194946,0.6628798842430115,0.7214676737785339
0.7195726037025452,0.652660608291626,0.6658734679222107
0.7896287441253662,0.8563008308410645,0.8293434977531433
0.7547299861907959,0.6754205822944641,0.7264861464500427
0.7515993118286133,0.730345606803894,0.7980529665946959
0.7205317616462708,0.6800737380981445,0.6849822402000427
0.7677687406539917,0.7184006571769714,0.7118496298789978
0.750391960144043,0.6509785056114197,0.7142130732536316
0.7502716779708862,0.7396182417869568,0.8075022101402283
0.7368306517601013,0.6476193070411682,0.7131039500236511
0.7307972908020021,0.6434130668640137,0.7122651934623718
0.744522213935852,0.6394740343093872,0.7030176520347595
0.7773146033287048,0.7731159925460815,0.7466050982475281
0.9419398903846741,1.0387176275253296,1.0569370985031128
0.8467445373535156,0.8816087245941162,0.8479980826377869
0.7703550457954407,0.7090585231781006,0.7486998438835144
0.7345333099365234,0.7595251798629761,0.8125562071800232
0.7132380604743958,0.6660261154174805,0.6633061766624451
0.7204819321632385,0.6507017612457275,0.6668528914451599
0.7578803300857544,0.6659597754478455,0.7225143313407898
0.7709230184555054,0.6951848864555359,0.7451826930046082
0.8306238651275635,0.8467724323272705,0.8289765715599059
0.7620456218719482,0.6690287590026855,0.6804894804954529
0.764291524887085,0.6869553327560425,0.7319146990776062
0.7431578636169434,0.6556283831596375,0.6648935675621033
0.7298620939254761,0.631168007850647,0.7048055529594421
0.7576007246971129,0.7020537853240967,0.7128006815910339
0.7320758700370789,0.7063878178596497,0.7430865168571472
0.8287487626075745,0.8240786790847778,0.8071078658103943
0.8488187789916992,0.8947701454162598,0.8586689829826355
0.7334461808204651,0.6539376378059387,0.6564118266105652
0.8174536228179932,0.7970473170280457,0.7890557646751404
0.7140173912048341,0.6418810486793518,0.6821007132530212
0.7303776144981384,0.686937153339386,0.7120851874351501
0.7646405696868896,0.7510475516319275,0.7493731379508972
0.7716647982597351,0.7536479234695435,0.7664386630058289
